order_id,customer_id,product_id,product_name,quantity,price,revenue,order_date,year,month,estimated_cost,profit,profit_margin,avg_order_value
4975,4377,9,Dolce Shine Eau de,1,69.99,69.99,2025-08-20,2025,August,41.99399999999999,27.996000000000002,40.00000000000001,69.99
4412,3392,27,Honey Jar,5,6.99,34.95,2025-08-20,2025,August,20.970000000000002,13.98,40.0,6.99
2814,1551,9,Dolce Shine Eau de,4,69.99,279.96,2025-08-20,2025,August,167.97599999999997,111.98400000000001,40.00000000000001,69.99
591,1460,29,Juice,2,3.99,7.98,2025-08-20,2025,August,4.788,3.192,40.0,3.99
3662,4546,1,Essence Mascara Lash Princess,2,9.99,19.98,2025-08-20,2025,August,11.988,7.992000000000001,40.0,9.99
4958,4763,21,Cucumber,2,1.49,2.98,2025-08-20,2025,August,1.788,1.192,40.0,1.49
4419,4704,20,Cooking Oil,2,4.99,9.98,2025-08-20,2025,August,5.988,3.992,40.0,4.99
268,4588,7,Chanel Coco Noir Eau De,2,129.99,259.98,2025-08-21,2025,August,155.988,103.99200000000002,40.0,129.99
2538,2630,10,Gucci Bloom Eau de,5,79.99,399.95,2025-08-21,2025,August,239.96999999999997,159.98000000000002,40.00000000000001,79.99
131,3113,27,Honey Jar,3,6.99,20.97,2025-08-21,2025,August,12.581999999999999,8.388,40.0,6.989999999999999
1584,3340,26,Green Chili Pepper,2,0.99,1.98,2025-08-21,2025,August,1.188,0.792,40.0,0.99
1426,2922,4,Red Lipstick,1,12.99,12.99,2025-08-21,2025,August,7.794,5.196000000000001,40.0,12.99
1788,2693,4,Red Lipstick,1,12.99,12.99,2025-08-21,2025,August,7.794,5.196000000000001,40.0,12.99
2264,4119,8,Dior J'adore,2,89.99,179.98,2025-08-21,2025,August,107.98799999999999,71.992,40.0,89.99
4504,3897,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2025-08-21,2025,August,23.987999999999996,15.992,40.00000000000001,19.99
1224,3108,15,Wooden Bathroom Sink With Mirror,4,799.99,3199.96,2025-08-21,2025,August,1919.9759999999999,1279.9840000000002,40.0,799.99
4920,4557,29,Juice,2,3.99,7.98,2025-08-21,2025,August,4.788,3.192,40.0,3.99
1397,2128,4,Red Lipstick,4,12.99,51.96,2025-08-21,2025,August,31.176,20.784000000000002,40.0,12.99
4317,4545,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-08-21,2025,August,4559.976,3039.9840000000004,40.0,1899.99
1468,4986,17,Beef Steak,5,12.99,64.95,2025-08-22,2025,August,38.97,25.980000000000004,40.0,12.99
1650,2702,25,Green Bell Pepper,2,1.29,2.58,2025-08-22,2025,August,1.548,1.032,40.0,1.29
261,2274,22,Dog Food,3,10.99,32.97,2025-08-22,2025,August,19.782,13.187999999999999,40.0,10.99
4675,3411,3,Powder Canister,1,14.99,14.99,2025-08-22,2025,August,8.994,5.996,40.0,14.99
4179,4129,6,Calvin Klein CK One,1,49.99,49.99,2025-08-22,2025,August,29.994,19.996000000000002,40.0,49.99
2680,1098,21,Cucumber,5,1.49,7.45,2025-08-22,2025,August,4.47,2.9800000000000004,40.0,1.49
4374,3542,5,Red Nail Polish,2,8.99,17.98,2025-08-22,2025,August,10.788,7.192,40.0,8.99
4999,1115,5,Red Nail Polish,4,8.99,35.96,2025-08-22,2025,August,21.576,14.384,40.0,8.99
663,2852,8,Dior J'adore,4,89.99,359.96,2025-08-22,2025,August,215.97599999999997,143.984,40.0,89.99
1361,2988,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-08-22,2025,August,4559.976,3039.9840000000004,40.0,1899.99
2869,2025,8,Dior J'adore,5,89.99,449.95,2025-08-22,2025,August,269.96999999999997,179.98000000000002,40.00000000000001,89.99
3002,1647,30,Kiwi,5,2.49,12.45,2025-08-22,2025,August,7.469999999999999,4.98,40.00000000000001,2.4899999999999998
753,3959,23,Eggs,1,2.99,2.99,2025-08-22,2025,August,1.794,1.1960000000000002,40.0,2.99
3764,3102,19,Chicken Meat,5,9.99,49.95,2025-08-22,2025,August,29.97,19.980000000000004,40.00000000000001,9.99
1524,1220,10,Gucci Bloom Eau de,5,79.99,399.95,2025-08-22,2025,August,239.96999999999997,159.98000000000002,40.00000000000001,79.99
3213,2808,25,Green Bell Pepper,3,1.29,3.87,2025-08-23,2025,August,2.322,1.548,40.0,1.29
1931,2503,16,Apple,1,1.99,1.99,2025-08-23,2025,August,1.194,0.796,40.0,1.99
3810,3219,18,Cat Food,4,8.99,35.96,2025-08-23,2025,August,21.576,14.384,40.0,8.99
1317,2565,2,Eyeshadow Palette with Mirror,5,19.99,99.95,2025-08-23,2025,August,59.97,39.980000000000004,40.0,19.990000000000002
2600,2240,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-08-23,2025,August,4499.981999999999,2999.9880000000003,40.00000000000001,2499.99
4538,4065,4,Red Lipstick,4,12.99,51.96,2025-08-23,2025,August,31.176,20.784000000000002,40.0,12.99
4035,3491,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-08-23,2025,August,899.982,599.988,40.0,499.99
462,2024,30,Kiwi,5,2.49,12.45,2025-08-23,2025,August,7.469999999999999,4.98,40.00000000000001,2.4899999999999998
3303,4978,17,Beef Steak,1,12.99,12.99,2025-08-23,2025,August,7.794,5.196000000000001,40.0,12.99
454,2814,7,Chanel Coco Noir Eau De,5,129.99,649.95,2025-08-23,2025,August,389.97,259.98,40.0,129.99
664,4740,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-08-23,2025,August,599.9879999999999,399.9920000000001,40.00000000000001,499.99
848,4014,3,Powder Canister,3,14.99,44.97,2025-08-23,2025,August,26.982,17.988,40.0,14.99
1980,4354,26,Green Chili Pepper,4,0.99,3.96,2025-08-23,2025,August,2.376,1.584,40.0,0.99
1219,4266,28,Ice Cream,3,5.49,16.47,2025-08-23,2025,August,9.882,6.587999999999999,40.0,5.489999999999999
2938,2987,28,Ice Cream,3,5.49,16.47,2025-08-23,2025,August,9.882,6.587999999999999,40.0,5.489999999999999
3771,4742,7,Chanel Coco Noir Eau De,2,129.99,259.98,2025-08-23,2025,August,155.988,103.99200000000002,40.0,129.99
4034,3089,14,Knoll Saarinen Executive Conference Chair,2,499.99,999.98,2025-08-24,2025,August,599.9879999999999,399.9920000000001,40.00000000000001,499.99
336,1254,12,Annibale Colombo Sofa,4,2499.99,9999.96,2025-08-24,2025,August,5999.976,3999.9839999999995,40.0,2499.99
2019,4770,19,Chicken Meat,3,9.99,29.97,2025-08-24,2025,August,17.982,11.988,40.0,9.99
1572,3557,27,Honey Jar,3,6.99,20.97,2025-08-24,2025,August,12.581999999999999,8.388,40.0,6.989999999999999
4291,4017,29,Juice,2,3.99,7.98,2025-08-24,2025,August,4.788,3.192,40.0,3.99
2870,3953,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-08-24,2025,August,311.976,207.98400000000004,40.0,129.99
4530,2293,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2025-08-24,2025,August,23.987999999999996,15.992,40.00000000000001,19.99
3517,2550,19,Chicken Meat,2,9.99,19.98,2025-08-24,2025,August,11.988,7.992000000000001,40.0,9.99
3660,4934,22,Dog Food,3,10.99,32.97,2025-08-24,2025,August,19.782,13.187999999999999,40.0,10.99
211,3438,25,Green Bell Pepper,5,1.29,6.45,2025-08-24,2025,August,3.87,2.58,40.0,1.29
2242,1257,19,Chicken Meat,3,9.99,29.97,2025-08-24,2025,August,17.982,11.988,40.0,9.99
2454,3231,20,Cooking Oil,3,4.99,14.97,2025-08-24,2025,August,8.982,5.988000000000001,40.00000000000001,4.99
1145,1080,26,Green Chili Pepper,2,0.99,1.98,2025-08-24,2025,August,1.188,0.792,40.0,0.99
3861,2916,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-08-25,2025,August,2999.988,1999.9919999999997,40.0,2499.99
4276,3706,8,Dior J'adore,4,89.99,359.96,2025-08-25,2025,August,215.97599999999997,143.984,40.0,89.99
2018,3450,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-08-25,2025,August,4499.981999999999,2999.9880000000003,40.00000000000001,2499.99
2723,2158,7,Chanel Coco Noir Eau De,4,129.99,519.96,2025-08-25,2025,August,311.976,207.98400000000004,40.0,129.99
4902,3010,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-08-25,2025,August,4559.976,3039.9840000000004,40.0,1899.99
3427,4622,22,Dog Food,2,10.99,21.98,2025-08-25,2025,August,13.188,8.792,40.0,10.99
892,3663,24,Fish Steak,1,14.99,14.99,2025-08-25,2025,August,8.994,5.996,40.0,14.99
894,4417,10,Gucci Bloom Eau de,1,79.99,79.99,2025-08-25,2025,August,47.99399999999999,31.996000000000002,40.00000000000001,79.99
193,2929,27,Honey Jar,4,6.99,27.96,2025-08-25,2025,August,16.776,11.184000000000001,40.0,6.99
4414,1281,21,Cucumber,5,1.49,7.45,2025-08-25,2025,August,4.47,2.9800000000000004,40.0,1.49
2838,3477,23,Eggs,2,2.99,5.98,2025-08-25,2025,August,3.588,2.3920000000000003,40.0,2.99
218,2194,22,Dog Food,3,10.99,32.97,2025-08-25,2025,August,19.782,13.187999999999999,40.0,10.99
2599,4301,20,Cooking Oil,1,4.99,4.99,2025-08-25,2025,August,2.994,1.996,40.0,4.99
3902,4814,3,Powder Canister,2,14.99,29.98,2025-08-25,2025,August,17.988,11.992,40.0,14.99
2315,3060,20,Cooking Oil,4,4.99,19.96,2025-08-26,2025,August,11.976,7.984,40.0,4.99
3253,4385,22,Dog Food,4,10.99,43.96,2025-08-26,2025,August,26.376,17.584,40.0,10.99
825,4367,25,Green Bell Pepper,4,1.29,5.16,2025-08-26,2025,August,3.096,2.064,40.0,1.29
516,3867,4,Red Lipstick,4,12.99,51.96,2025-08-26,2025,August,31.176,20.784000000000002,40.0,12.99
1499,3647,28,Ice Cream,5,5.49,27.450000000000003,2025-08-26,2025,August,16.470000000000002,10.98,40.0,5.49
4218,1985,29,Juice,1,3.99,3.99,2025-08-26,2025,August,2.394,1.596,40.0,3.99
790,1556,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-08-26,2025,August,2399.97,1599.98,40.0,799.99
2594,3209,23,Eggs,5,2.99,14.95,2025-08-26,2025,August,8.969999999999999,5.98,40.0,2.9899999999999998
4858,3603,23,Eggs,3,2.99,8.97,2025-08-26,2025,August,5.382000000000001,3.588,40.0,2.99
4477,3324,17,Beef Steak,2,12.99,25.98,2025-08-26,2025,August,15.588,10.392000000000001,40.0,12.99
1944,2952,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-08-26,2025,August,899.982,599.988,40.0,499.99
3677,3080,23,Eggs,2,2.99,5.98,2025-08-27,2025,August,3.588,2.3920000000000003,40.0,2.99
3123,2828,10,Gucci Bloom Eau de,4,79.99,319.96,2025-08-27,2025,August,191.97599999999997,127.98400000000001,40.00000000000001,79.99
625,2328,28,Ice Cream,4,5.49,21.96,2025-08-27,2025,August,13.176,8.784,40.0,5.49
526,2288,20,Cooking Oil,3,4.99,14.97,2025-08-27,2025,August,8.982,5.988000000000001,40.00000000000001,4.99
1836,1600,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-08-27,2025,August,29.97,19.980000000000004,40.00000000000001,9.99
130,1528,10,Gucci Bloom Eau de,3,79.99,239.97,2025-08-27,2025,August,143.982,95.988,40.0,79.99
1526,2925,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-08-27,2025,August,2399.97,1599.98,40.0,799.99
1061,4417,15,Wooden Bathroom Sink With Mirror,3,799.99,2399.9700000000003,2025-08-27,2025,August,1439.9820000000002,959.988,40.0,799.9900000000001
3874,2831,25,Green Bell Pepper,5,1.29,6.45,2025-08-27,2025,August,3.87,2.58,40.0,1.29
4131,4774,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-08-27,2025,August,3419.982,2279.9880000000003,40.0,1899.99
2381,1855,16,Apple,4,1.99,7.96,2025-08-27,2025,August,4.776,3.184,40.0,1.99
1413,2621,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-08-27,2025,August,1499.994,999.9959999999999,40.0,2499.99
2728,1184,3,Powder Canister,5,14.99,74.95,2025-08-27,2025,August,44.97,29.980000000000004,40.0,14.99
2995,4954,22,Dog Food,1,10.99,10.99,2025-08-27,2025,August,6.594,4.396,40.0,10.99
4773,1978,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-08-28,2025,August,3419.982,2279.9880000000003,40.0,1899.99
3735,1828,9,Dolce Shine Eau de,3,69.99,209.97,2025-08-28,2025,August,125.982,83.988,40.0,69.99
2221,1944,26,Green Chili Pepper,4,0.99,3.96,2025-08-28,2025,August,2.376,1.584,40.0,0.99
990,3451,18,Cat Food,2,8.99,17.98,2025-08-28,2025,August,10.788,7.192,40.0,8.99
4971,3168,3,Powder Canister,5,14.99,74.95,2025-08-28,2025,August,44.97,29.980000000000004,40.0,14.99
590,4731,4,Red Lipstick,1,12.99,12.99,2025-08-28,2025,August,7.794,5.196000000000001,40.0,12.99
1595,3363,22,Dog Food,4,10.99,43.96,2025-08-28,2025,August,26.376,17.584,40.0,10.99
4804,1966,19,Chicken Meat,1,9.99,9.99,2025-08-29,2025,August,5.994,3.9960000000000004,40.0,9.99
1876,3120,18,Cat Food,2,8.99,17.98,2025-08-29,2025,August,10.788,7.192,40.0,8.99
3038,1963,16,Apple,2,1.99,3.98,2025-08-29,2025,August,2.388,1.592,40.0,1.99
3249,3179,1,Essence Mascara Lash Princess,3,9.99,29.97,2025-08-29,2025,August,17.982,11.988,40.0,9.99
4307,2180,10,Gucci Bloom Eau de,5,79.99,399.95,2025-08-29,2025,August,239.96999999999997,159.98000000000002,40.00000000000001,79.99
1933,3500,16,Apple,1,1.99,1.99,2025-08-29,2025,August,1.194,0.796,40.0,1.99
618,4655,23,Eggs,2,2.99,5.98,2025-08-30,2025,August,3.588,2.3920000000000003,40.0,2.99
4868,4561,9,Dolce Shine Eau de,5,69.99,349.95,2025-08-30,2025,August,209.97,139.98,40.0,69.99
865,1563,27,Honey Jar,2,6.99,13.98,2025-08-30,2025,August,8.388,5.5920000000000005,40.0,6.99
2677,1676,6,Calvin Klein CK One,5,49.99,249.95,2025-08-30,2025,August,149.97,99.97999999999999,40.0,49.989999999999995
931,1087,30,Kiwi,3,2.49,7.470000000000001,2025-08-30,2025,August,4.482,2.9880000000000004,40.0,2.49
3227,2240,20,Cooking Oil,2,4.99,9.98,2025-08-30,2025,August,5.988,3.992,40.0,4.99
3534,4841,25,Green Bell Pepper,3,1.29,3.87,2025-08-30,2025,August,2.322,1.548,40.0,1.29
3520,3812,16,Apple,5,1.99,9.95,2025-08-30,2025,August,5.97,3.9799999999999995,40.0,1.9899999999999998
1654,1296,19,Chicken Meat,3,9.99,29.97,2025-08-30,2025,August,17.982,11.988,40.0,9.99
13,4280,25,Green Bell Pepper,2,1.29,2.58,2025-08-30,2025,August,1.548,1.032,40.0,1.29
2324,3054,2,Eyeshadow Palette with Mirror,1,19.99,19.99,2025-08-30,2025,August,11.993999999999998,7.996,40.00000000000001,19.99
1082,4733,8,Dior J'adore,5,89.99,449.95,2025-08-31,2025,August,269.96999999999997,179.98000000000002,40.00000000000001,89.99
2514,1493,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-08-31,2025,August,29.97,19.980000000000004,40.00000000000001,9.99
4715,2502,12,Annibale Colombo Sofa,5,2499.99,12499.95,2025-08-31,2025,August,7499.97,4999.9800000000005,40.0,2499.9900000000002
1432,3295,17,Beef Steak,3,12.99,38.97,2025-08-31,2025,August,23.381999999999998,15.588000000000001,40.0,12.99
1240,3014,10,Gucci Bloom Eau de,1,79.99,79.99,2025-08-31,2025,August,47.99399999999999,31.996000000000002,40.00000000000001,79.99
4200,2109,26,Green Chili Pepper,3,0.99,2.97,2025-08-31,2025,August,1.782,1.1880000000000002,40.0,0.9900000000000001
1847,2954,14,Knoll Saarinen Executive Conference Chair,3,499.99,1499.97,2025-08-31,2025,August,899.982,599.988,40.0,499.99
1624,4134,21,Cucumber,1,1.49,1.49,2025-08-31,2025,August,0.894,0.596,40.0,1.49
3137,2535,6,Calvin Klein CK One,4,49.99,199.96,2025-08-31,2025,August,119.976,79.98400000000001,40.0,49.99
351,4914,17,Beef Steak,3,12.99,38.97,2025-08-31,2025,August,23.381999999999998,15.588000000000001,40.0,12.99
3947,1780,30,Kiwi,4,2.49,9.96,2025-08-31,2025,August,5.976,3.984000000000001,40.00000000000001,2.49
3464,4310,22,Dog Food,5,10.99,54.95,2025-08-31,2025,August,32.97,21.980000000000004,40.00000000000001,10.99
1920,4803,28,Ice Cream,1,5.49,5.49,2025-08-31,2025,August,3.294,2.196,40.0,5.49
3645,3139,6,Calvin Klein CK One,5,49.99,249.95,2025-08-31,2025,August,149.97,99.97999999999999,40.0,49.989999999999995
3972,2558,30,Kiwi,5,2.49,12.45,2025-08-31,2025,August,7.469999999999999,4.98,40.00000000000001,2.4899999999999998
1601,1005,20,Cooking Oil,3,4.99,14.97,2025-09-01,2025,September,8.982,5.988000000000001,40.00000000000001,4.99
1091,3153,12,Annibale Colombo Sofa,2,2499.99,4999.98,2025-09-01,2025,September,2999.988,1999.9919999999997,40.0,2499.99
5000,2569,14,Knoll Saarinen Executive Conference Chair,5,499.99,2499.95,2025-09-01,2025,September,1499.9699999999998,999.98,40.0,499.98999999999995
3163,4917,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-09-01,2025,September,1139.994,759.9960000000001,40.0,1899.99
1139,4197,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-09-01,2025,September,23.976,15.984000000000002,40.0,9.99
634,4414,10,Gucci Bloom Eau de,3,79.99,239.97,2025-09-01,2025,September,143.982,95.988,40.0,79.99
3184,3570,4,Red Lipstick,1,12.99,12.99,2025-09-01,2025,September,7.794,5.196000000000001,40.0,12.99
3857,4650,22,Dog Food,5,10.99,54.95,2025-09-01,2025,September,32.97,21.980000000000004,40.00000000000001,10.99
3891,2907,15,Wooden Bathroom Sink With Mirror,5,799.99,3999.95,2025-09-02,2025,September,2399.97,1599.98,40.0,799.99
2493,3228,3,Powder Canister,5,14.99,74.95,2025-09-02,2025,September,44.97,29.980000000000004,40.0,14.99
3458,4433,12,Annibale Colombo Sofa,5,2499.99,12499.95,2025-09-02,2025,September,7499.97,4999.9800000000005,40.0,2499.9900000000002
417,2484,10,Gucci Bloom Eau de,1,79.99,79.99,2025-09-02,2025,September,47.99399999999999,31.996000000000002,40.00000000000001,79.99
325,2370,23,Eggs,1,2.99,2.99,2025-09-02,2025,September,1.794,1.1960000000000002,40.0,2.99
3305,4162,1,Essence Mascara Lash Princess,4,9.99,39.96,2025-09-02,2025,September,23.976,15.984000000000002,40.0,9.99
1898,2241,20,Cooking Oil,5,4.99,24.950000000000003,2025-09-02,2025,September,14.97,9.980000000000002,40.0,4.99
2504,3470,11,Annibale Colombo Bed,1,1899.99,1899.99,2025-09-02,2025,September,1139.994,759.9960000000001,40.0,1899.99
4398,3542,12,Annibale Colombo Sofa,3,2499.99,7499.969999999999,2025-09-02,2025,September,4499.981999999999,2999.9880000000003,40.00000000000001,2499.99
1687,3416,5,Red Nail Polish,2,8.99,17.98,2025-09-02,2025,September,10.788,7.192,40.0,8.99
4567,4419,17,Beef Steak,1,12.99,12.99,2025-09-02,2025,September,7.794,5.196000000000001,40.0,12.99
2122,3865,1,Essence Mascara Lash Princess,1,9.99,9.99,2025-09-02,2025,September,5.994,3.9960000000000004,40.0,9.99
161,3629,18,Cat Food,5,8.99,44.95,2025-09-02,2025,September,26.970000000000002,17.98,40.0,8.99
896,4289,22,Dog Food,1,10.99,10.99,2025-09-02,2025,September,6.594,4.396,40.0,10.99
1615,3342,25,Green Bell Pepper,5,1.29,6.45,2025-09-03,2025,September,3.87,2.58,40.0,1.29
2337,1471,16,Apple,3,1.99,5.97,2025-09-03,2025,September,3.582,2.388,40.0,1.99
158,2831,10,Gucci Bloom Eau de,4,79.99,319.96,2025-09-03,2025,September,191.97599999999997,127.98400000000001,40.00000000000001,79.99
4687,1135,22,Dog Food,2,10.99,21.98,2025-09-03,2025,September,13.188,8.792,40.0,10.99
4295,4465,5,Red Nail Polish,4,8.99,35.96,2025-09-03,2025,September,21.576,14.384,40.0,8.99
100,2435,27,Honey Jar,4,6.99,27.96,2025-09-03,2025,September,16.776,11.184000000000001,40.0,6.99
2129,3940,1,Essence Mascara Lash Princess,5,9.99,49.95,2025-09-03,2025,September,29.97,19.980000000000004,40.00000000000001,9.99
1936,3395,20,Cooking Oil,2,4.99,9.98,2025-09-03,2025,September,5.988,3.992,40.0,4.99
3811,1017,25,Green Bell Pepper,1,1.29,1.29,2025-09-03,2025,September,0.774,0.516,40.0,1.29
4147,4952,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2025-09-03,2025,September,959.9879999999999,639.9920000000001,40.0,799.99
538,1643,16,Apple,5,1.99,9.95,2025-09-03,2025,September,5.97,3.9799999999999995,40.0,1.9899999999999998
3859,1015,11,Annibale Colombo Bed,2,1899.99,3799.98,2025-09-03,2025,September,2279.988,1519.9920000000002,40.0,1899.99
3831,3621,25,Green Bell Pepper,1,1.29,1.29,2025-09-03,2025,September,0.774,0.516,40.0,1.29
1367,1604,26,Green Chili Pepper,5,0.99,4.95,2025-09-03,2025,September,2.97,1.98,40.0,0.99
2802,1862,28,Ice Cream,4,5.49,21.96,2025-09-03,2025,September,13.176,8.784,40.0,5.49
4322,4884,9,Dolce Shine Eau de,4,69.99,279.96,2025-09-04,2025,September,167.97599999999997,111.98400000000001,40.00000000000001,69.99
1247,1129,24,Fish Steak,3,14.99,44.97,2025-09-04,2025,September,26.982,17.988,40.0,14.99
3329,1198,13,Bedside Table African Cherry,1,299.99,299.99,2025-09-04,2025,September,179.994,119.99600000000001,40.0,299.99
665,4349,28,Ice Cream,1,5.49,5.49,2025-09-04,2025,September,3.294,2.196,40.0,5.49
4000,4415,4,Red Lipstick,4,12.99,51.96,2025-09-04,2025,September,31.176,20.784000000000002,40.0,12.99
159,3461,28,Ice Cream,4,5.49,21.96,2025-09-04,2025,September,13.176,8.784,40.0,5.49
2665,2499,29,Juice,5,3.99,19.950000000000003,2025-09-04,2025,September,11.97,7.980000000000002,40.00000000000001,3.9900000000000007
4085,2530,11,Annibale Colombo Bed,4,1899.99,7599.96,2025-09-04,2025,September,4559.976,3039.9840000000004,40.0,1899.99
95,3204,30,Kiwi,3,2.49,7.470000000000001,2025-09-04,2025,September,4.482,2.9880000000000004,40.0,2.49
4840,3425,20,Cooking Oil,1,4.99,4.99,2025-09-04,2025,September,2.994,1.996,40.0,4.99
4104,4501,5,Red Nail Polish,5,8.99,44.95,2025-09-04,2025,September,26.970000000000002,17.98,40.0,8.99
2566,3513,26,Green Chili Pepper,5,0.99,4.95,2025-09-04,2025,September,2.97,1.98,40.0,0.99
2335,3726,3,Powder Canister,4,14.99,59.96,2025-09-04,2025,September,35.976,23.984,40.0,14.99
1281,4306,5,Red Nail Polish,2,8.99,17.98,2025-09-04,2025,September,10.788,7.192,40.0,8.99
3506,2443,9,Dolce Shine Eau de,5,69.99,349.95,2025-09-04,2025,September,209.97,139.98,40.0,69.99
4659,3963,6,Calvin Klein CK One,4,49.99,199.96,2025-09-05,2025,September,119.976,79.98400000000001,40.0,49.99
4152,3484,3,Powder Canister,1,14.99,14.99,2025-09-05,2025,September,8.994,5.996,40.0,14.99
2132,2964,25,Green Bell Pepper,5,1.29,6.45,2025-09-05,2025,September,3.87,2.58,40.0,1.29
4752,1957,14,Knoll Saarinen Executive Conference Chair,4,499.99,1999.96,2025-09-05,2025,September,1199.9759999999999,799.9840000000002,40.00000000000001,499.99
3924,2961,9,Dolce Shine Eau de,2,69.99,139.98,2025-09-05,2025,September,83.98799999999999,55.992000000000004,40.00000000000001,69.99
689,2596,24,Fish Steak,3,14.99,44.97,2025-09-05,2025,September,26.982,17.988,40.0,14.99
2275,4244,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-09-05,2025,September,479.99399999999997,319.99600000000004,40.0,799.99
2544,1060,20,Cooking Oil,2,4.99,9.98,2025-09-05,2025,September,5.988,3.992,40.0,4.99
2640,1670,18,Cat Food,5,8.99,44.95,2025-09-05,2025,September,26.970000000000002,17.98,40.0,8.99
246,2690,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-09-05,2025,September,479.99399999999997,319.99600000000004,40.0,799.99
3548,3489,2,Eyeshadow Palette with Mirror,2,19.99,39.98,2025-09-05,2025,September,23.987999999999996,15.992,40.00000000000001,19.99
1727,4993,16,Apple,4,1.99,7.96,2025-09-05,2025,September,4.776,3.184,40.0,1.99
2368,4356,12,Annibale Colombo Sofa,1,2499.99,2499.99,2025-09-06,2025,September,1499.994,999.9959999999999,40.0,2499.99
1814,2336,15,Wooden Bathroom Sink With Mirror,2,799.99,1599.98,2025-09-06,2025,September,959.9879999999999,639.9920000000001,40.0,799.99
3179,3170,27,Honey Jar,2,6.99,13.98,2025-09-06,2025,September,8.388,5.5920000000000005,40.0,6.99
1912,4631,24,Fish Steak,2,14.99,29.98,2025-09-06,2025,September,17.988,11.992,40.0,14.99
862,4518,30,Kiwi,4,2.49,9.96,2025-09-06,2025,September,5.976,3.984000000000001,40.00000000000001,2.49
3916,3361,20,Cooking Oil,3,4.99,14.97,2025-09-06,2025,September,8.982,5.988000000000001,40.00000000000001,4.99
4401,1501,5,Red Nail Polish,3,8.99,26.97,2025-09-06,2025,September,16.182,10.788,40.0,8.99
991,3273,17,Beef Steak,3,12.99,38.97,2025-09-06,2025,September,23.381999999999998,15.588000000000001,40.0,12.99
2569,3975,16,Apple,3,1.99,5.97,2025-09-06,2025,September,3.582,2.388,40.0,1.99
1780,4256,13,Bedside Table African Cherry,5,299.99,1499.95,2025-09-06,2025,September,899.97,599.98,40.0,299.99
3310,2945,12,Annibale Colombo Sofa,4,2499.99,9999.96,2025-09-06,2025,September,5999.976,3999.9839999999995,40.0,2499.99
4432,2302,16,Apple,2,1.99,3.98,2025-09-06,2025,September,2.388,1.592,40.0,1.99
561,4311,24,Fish Steak,5,14.99,74.95,2025-09-07,2025,September,44.97,29.980000000000004,40.0,14.99
4641,4149,17,Beef Steak,2,12.99,25.98,2025-09-07,2025,September,15.588,10.392000000000001,40.0,12.99
643,4903,13,Bedside Table African Cherry,5,299.99,1499.95,2025-09-07,2025,September,899.97,599.98,40.0,299.99
1453,2144,7,Chanel Coco Noir Eau De,3,129.99,389.97,2025-09-07,2025,September,233.982,155.98800000000003,40.0,129.99
3681,3379,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-09-07,2025,September,479.99399999999997,319.99600000000004,40.0,799.99
1676,3671,20,Cooking Oil,5,4.99,24.950000000000003,2025-09-07,2025,September,14.97,9.980000000000002,40.0,4.99
4496,4552,15,Wooden Bathroom Sink With Mirror,1,799.99,799.99,2025-09-07,2025,September,479.99399999999997,319.99600000000004,40.0,799.99
851,4788,10,Gucci Bloom Eau de,1,79.99,79.99,2025-09-07,2025,September,47.99399999999999,31.996000000000002,40.00000000000001,79.99
725,4233,6,Calvin Klein CK One,4,49.99,199.96,2025-09-07,2025,September,119.976,79.98400000000001,40.0,49.99
2864,3530,6,Calvin Klein CK One,2,49.99,99.98,2025-09-07,2025,September,59.988,39.992000000000004,40.0,49.99
4030,1614,11,Annibale Colombo Bed,3,1899.99,5699.97,2025-09-08,2025,September,3419.982,2279.9880000000003,40.0,1899.99
2456,3648,25,Green Bell Pepper,4,1.29,5.16,2025-09-08,2025,September,3.096,2.064,40.0,1.29
3044,3040,22,Dog Food,2,10.99,21.98,2025-09-08,2025,September,13.188,8.792,40.0,10.99
